ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;577;0;11343;0;-8839;9088;11339;8839;0.0577;0.005663;;104063;104065;175821;197286;104063;104033;121176;173989;6446735;104045
2;19;15750;15750;42;0;7202;0;-5813;5812;7200;5813;0.0026666666666666666;0.003595555555555556;;7754;7760;40821;309905;7754;7758;16117;39012;7963282;7758
3;18;18900;18900;881;0;6002;120;-4921;5034;6000;5041;0.046613756613756614;0.0029962962962962964;;158786;276657;13821;325645;159289;158786;283082;12012;8362589;158789
4;17;20000;20000;1434;0;5672;1260;-3292;4535;5670;4552;0.0717;0.0028315;;258576;454253;288591;492597;279475;258437;281534;286818;8293322;258459
5;16;22500;22500;1432;0;5042;390;-3638;4006;5040;4028;0.06364444444444445;0.002516888888888889;;258099;436488;85821;759260;267073;258080;433455;83989;8476206;258103
6;15;28350;28350;49;0;4001;210;-3031;3240;4000;3241;0.0017283950617283952;0.0019975308641975308;;9012;683671;5392;1025502;23736;8986;17033;111040;9511112;9017
7;14;45360;45360;2107;0;2501;990;-1149;2105;2500;2139;0.04645061728395062;0.001248456790123457;;379715;1225080;5979;1042753;466438;379696;1061313;1031043;12184035;382076
8;13;47250;47250;4528;0;2401;1881;-312;2143;2400;2193;0.09583068783068784;0.0011985185185185185;;815729;2042055;57583;1430749;1055973;815708;1643812;1418444;11699174;820580
9;12;50400;50400;4029;0;2251;2297;233;2013;2250;2064;0.07994047619047619;0.0011236111111111113;;725900;2934203;31880;2372094;1036528;725881;1552509;2358804;11531021;730847
10;11;54000;54000;1586;0;2101;583;-1076;1635;2100;1659;0.02937037037037037;0.0010487037037037038;;285787;2825678;175835;3136200;367270;285790;670355;2826449;12209327;287454
11;10;56700;56700;4043;0;2001;2284;701;1544;2000;1583;0.07130511463844798;0.0009987654320987654;;728427;4070826;200048;3602779;1152658;728414;1554850;3406673;12984114;733479
12;9;60480;60480;4985;0;1875;3457;1894;1506;1875;1563;0.0824239417989418;0.0009363425925925927;;897985;5729372;10235;4991548;1816908;897972;1745509;3805457;13796158;905380
13;8;65625;65625;4351;0;1728;2965;1426;1505;1728;1539;0.06630095238095238;0.0008629333333333332;;783864;6663235;18335;6053027;1920206;783840;1633284;5412509;14547016;789615
14;7;70000;70000;9283;24;1620;6497;4914;1514;1620;1583;0.1326142857142857;0.0008089999999999999;;1672216;9311157;288597;7025937;5262927;1672194;2640762;5175843;14279305;1684459
15;6;72000;72000;1350;38;1575;894;-215;1096;1575;1109;0.01875;0.0007865277777777777;;243306;12454370;175835;23308206;950052;243308;800714;7334818;15219645;244817
16;5;78750;78750;1448;58;1440;922;47;862;1440;875;0.018387301587301588;0.0007191111111111111;;260951;11745669;58176;30719801;1174278;260953;818320;7505241;16622690;263603
17;4;84375;84375;4759;471;1344;3398;2258;1093;1344;1140;0.05640296296296296;0.0006711703703703703;;857290;25826652;18335;42536164;7811443;857291;1541598;8671786;17869546;865564
18;3;87500;87500;394;583;1296;352;-405;756;1296;757;0.004502857142857143;0.0006472;;71087;53927725;85835;125458586;1702521;71117;187826;9715412;18772238;71134
19;2;90000;90000;736;832;1260;640;-30;668;1260;670;0.008177777777777779;0.0006292222222222222;;132644;64770899;728614;135998185;4824938;132674;308781;10207131;18607725;133165
20;1;100000;100000;1333;782;781;650;-85;725;1134;735;0.01333;0.0005663;;240247;226177121;212390458;6566364641;25191339;240247;699154;11711582;20560702;242346
;;113428376;;;;;29790;;;;51123;0.9678406084656084;0.03184663456790124;0.9996872430335096
;;;;;;;-0.7161127895266868;;;;;
