ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;724;0;7200;0;-6136;6159;7199;6136;0.04596825396825397;0.0012482539682539683;;131150;132372;4592;145888;131210;131054;146012;3640;8067114;131111
2;19;18900;18900;1013;0;6000;0;-5178;5175;5999;5178;0.053597883597883596;0.0010402116402116403;;183328;193951;22629;237798;183333;183239;200361;21647;8447438;183254
3;18;20000;20000;380;0;5670;0;-4878;4875;5669;4878;0.019;0.0009830000000000001;;69266;73385;3762;345002;69266;69171;82095;3640;8572580;69189
4;17;22500;22500;975;0;5040;270;-4078;4342;5039;4348;0.043333333333333335;0.0008737777777777778;;176499;449207;3720;424283;185564;176271;370109;3647;8842567;176430
5;16;28350;28350;619;0;4000;40;-3335;3373;3999;3375;0.0218342151675485;0.0006934744268077602;;112276;251855;13642;681554;112293;112181;296298;30665;9779583;112219
6;15;37800;37800;770;0;3000;110;-2530;2636;2999;2640;0.020370370370370372;0.0005201058201058201;;139459;353156;227836;716779;142691;139364;460422;415940;11337440;139402
7;14;40000;40000;499;0;2835;22;-2402;2418;2834;2424;0.012475;0.0004915000000000001;;90686;276600;77734;852605;90988;90591;534304;78780;11574394;90628
8;13;50000;50000;5811;0;2268;2141;-3;2094;2267;2144;0.11622;0.0003932;;1047452;1999098;4649;945321;1263131;1047360;1761175;941798;12482125;1052886
9;12;50400;50400;1966;0;2250;721;-1221;1931;2249;1942;0.039007936507936505;0.0003900793650793651;;354909;2022865;40649;2145341;441134;354821;733150;1991946;13087544;355560
10;11;54000;54000;1548;0;2100;250;-1665;1910;2099;1915;0.028666666666666667;0.00036407407407407406;;279595;1638699;3635;2363305;306653;279545;504331;2349577;13451823;279757
11;10;56250;56250;2642;0;2016;1269;-516;1767;2015;1785;0.046968888888888886;0.00034951111111111114;;476667;3117880;49649;2644870;646036;476571;1068789;2631902;13495180;478516
12;9;60000;60000;2149;0;1890;766;-839;1595;1889;1605;0.03581666666666666;0.0003276666666666667;;387927;3209411;77774;3263865;517756;387831;834903;2933839;14285358;389125
13;8;60480;60480;6716;0;1875;3952;2147;1754;1874;1805;0.11104497354497354;0.00032506613756613757;;1210464;5323326;11849;3922367;2165912;1210407;2020512;3070529;13835974;1216576
14;7;65625;65625;5865;0;1728;3214;1622;1561;1727;1592;0.08937142857142857;0.0002995809523809524;;1057159;6643224;4664;5428957;2198729;1057103;1466293;4674979;14716580;1061485
15;6;70875;70875;6337;0;1600;3498;1988;1481;1599;1510;0.08941093474426808;0.0002773897707231041;;1142243;8296448;27166;6689433;2914668;1142148;1848604;5090611;15745976;1146260
16;5;78750;78750;369;0;1440;211;-818;1029;1440;1029;0.004685714285714286;0.00024965079365079365;;67277;6771342;184740;8480368;201698;67182;78105;6912862;17474669;67213
17;4;81000;81000;7649;16;1400;4254;2929;1283;1400;1325;0.0944320987654321;0.00024271604938271607;;1378524;11588950;4666;8551219;4720150;1378430;2020072;6919383;17059674;1385658
18;3;84375;84375;1319;19;1344;674;-322;986;1344;996;0.015632592592592594;0.00023300740740740743;;238338;12787367;27166;32289272;1008668;238319;565532;8560385;18698568;239520
19;2;90000;90000;4264;191;1260;2488;1520;947;1260;968;0.047377777777777776;0.00021844444444444445;;768799;24094890;7840;35352071;5326052;768781;1297034;8762360;18912125;772306
20;1;90720;90720;4530;1125;1125;2768;1768;972;1250;1000;0.049933862433862435;0.00021671075837742504;;816671;68186507;69983456;2108061205;18078106;816653;1272790;9573372;18914257;822008
;;113400000;;;;;26648;;;;48595;0.9851485978835979;0.009737421164021164;0.9948860190476191
;;;;;;;-0.823589012308616;;;;;
