ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;652;0;3600;0;-2942;2969;3599;2942;0.0413968253968254;0.0012482539682539683;;118196;119337;4638;144578;118256;118100;140905;3640;7515436;118168
2;19;22500;22500;2600;0;2520;180;-2038;2205;2519;2218;0.11555555555555555;0.0008737777777777778;;469148;599562;4638;224637;478581;469024;602234;3665;8730436;469816
3;18;28350;28350;868;0;2000;20;-1667;1682;1999;1687;0.030617283950617285;0.0006934744268077602;;157135;283142;13642;698621;158104;157010;758478;12677;9428837;157636
4;17;33750;33750;2609;0;1680;461;-987;1435;1679;1448;0.07730370370370371;0.0005825185185185186;;470734;762994;49655;859108;509752;470639;639978;48677;10283445;472043
5;16;37800;37800;133;0;1500;60;-1210;1270;1499;1270;0.0035185185185185185;0.0005201058201058201;;24811;628170;40655;1251266;45348;24716;31206;241712;11101287;24749
6;15;42000;42000;1865;0;1350;80;-1070;1143;1349;1150;0.044404761904761905;0.00046809523809523816;;336690;985050;4638;1279393;354936;336634;977816;391806;11429469;338541
7;14;50000;50000;5101;0;1134;1068;18;1034;1133;1050;0.10202;0.0003932;;919646;2545407;4642;1618646;1255379;919553;1530055;1053943;12235757;923338
8;13;50400;50400;2940;0;1125;447;-527;964;1124;974;0.058333333333333334;0.0003900793650793651;;530321;3077993;40666;2616349;751915;530225;1137615;2535532;12834885;533018
9;12;52500;52500;204;0;1080;21;-857;878;1079;878;0.0038857142857142857;0.0003744761904761905;;37578;1673339;4666;3210564;46620;37483;46060;1942555;13017650;37513
10;11;54000;54000;615;0;1050;39;-842;879;1049;881;0.01138888888888889;0.00036407407407407406;;111562;1562034;4649;3246603;129465;111467;238572;3234215;13226561;111741
11;10;56250;56250;5101;0;1008;1239;334;880;1007;905;0.09068444444444444;0.00034951111111111114;;919646;4290664;49666;3370823;1425094;919552;2001323;1558940;12850146;926639
12;9;56700;56700;2369;0;1000;596;-242;834;999;838;0.04178130511463845;0.0003467372134038801;;427537;5191757;183893;4751260;800828;427441;1030432;3850301;13943426;428685
13;8;60000;60000;1391;0;945;247;-546;786;944;793;0.023183333333333334;0.0003276666666666667;;251384;3726527;4541;5194882;364833;251291;732351;4191575;14422137;252957
14;7;64800;64800;1332;0;875;350;-397;741;874;747;0.020555555555555556;0.0003033950617283951;;240759;4550750;40666;5765090;519374;240665;1317973;5070777;14750401;243330
15;6;75600;75600;3290;0;750;730;95;626;749;635;0.04351851851851852;0.0002600529100529101;;593396;6009950;69656;6009310;1279766;593342;1364837;5966567;16567214;599533
16;5;78750;78750;4829;0;720;1125;535;582;719;590;0.06132063492063492;0.00024965079365079365;;870569;7091023;171736;7100300;2149393;870475;1644658;7009994;17081661;875329
17;4;84375;84375;2631;1;672;575;96;474;672;479;0.031182222222222222;0.00023300740740740743;;474695;8288327;27168;8925862;1129658;474599;961163;8229201;18541720;476989
18;3;90000;90000;2095;2;630;461;34;418;630;427;0.02327777777777778;0.00021844444444444445;;378220;8695263;477704;17333983;1096912;378124;512847;7252265;19613713;380275
19;2;90720;90720;8595;53;625;2408;1831;547;625;577;0.09474206349206349;0.00021671075837742504;;1548947;17248173;11868;20330601;7790932;1548820;2802322;9087093;19076894;1564396
20;1;100000;100000;6822;526;526;1763;1278;461;567;485;0.06822;0.0001966;;1229464;54152093;26967252;773227518;19286382;1229481;2475868;9180436;19935953;1244461
;;56700000;;;;;11870;;;;20974;0.9868904409171075;0.008609831746031745;0.9955002726631392
;;;;;;;-0.7669755686604887;;;;;
