ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;160;0;3600;0;-3077;3099;3599;3077;0.010158730158730159;0.0012482539682539683;;29626;30873;4642;144510;29686;29530;43402;3640;7827420;29582
2;19;18900;18900;1543;0;3000;0;-2631;2630;2999;2631;0.08164021164021164;0.0010402116402116403;;278733;284730;22659;170562;278740;278643;294386;21647;8112279;278681
3;18;20000;20000;57;0;2835;0;-2369;2366;2834;2369;0.00285;0.0009830000000000001;;11126;12264;4357;339033;11126;11031;19798;3665;8136928;11058
4;17;26250;26250;1742;0;2160;270;-1581;1845;2159;1851;0.06636190476190476;0.000748952380952381;;314556;624196;6385;417891;331606;314462;606205;5586;9117143;314734
5;16;28350;28350;282;0;2000;10;-1681;1691;1999;1691;0.009947089947089947;0.0006934744268077602;;51620;70470;12951;755280;51620;51525;73759;120670;9440007;51563
6;15;35000;35000;3414;0;1620;800;-664;1447;1619;1464;0.09754285714285714;0.0005617142857142857;;615758;1013854;4659;725750;684044;615663;942385;3665;10017559;617975
7;14;37800;37800;3110;0;1500;815;-478;1281;1499;1293;0.08227513227513228;0.0005201058201058201;;561035;1618439;321805;1344826;672875;560940;917976;1107241;9956898;562399
8;13;42000;42000;4519;0;1350;910;-336;1224;1349;1246;0.10759523809523809;0.00046809523809523816;;814775;1777097;4649;1913239;914612;814682;1145118;1369386;9894264;818004
9;12;45000;45000;2060;0;1260;495;-620;1107;1259;1115;0.04577777777777778;0.0004368888888888889;;371913;2121613;4666;2732235;499037;371818;692604;2174838;11092225;373075
10;11;47250;47250;5429;0;1200;1676;587;1071;1199;1089;0.1148994708994709;0.0004160846560846561;;978687;4097184;83287;3145018;1690820;978595;1621858;2529540;11439862;982570
11;10;52500;52500;2393;0;1080;664;-145;802;1079;809;0.04558095238095238;0.0003744761904761905;;431855;2603226;413309;4435211;736174;431759;722355;3380915;12001137;433475
12;9;67500;67500;4007;0;840;1090;374;698;839;716;0.059362962962962965;0.0002912592592592593;;722601;4932805;94668;5197419;1539500;722507;1141299;4851026;14432450;726558
13;8;70000;70000;279;0;810;29;-451;479;809;480;0.003985714285714286;0.00028085714285714286;;51076;88460;624615;6012968;52011;50981;60553;5995179;14804548;51018
14;7;70875;70875;6087;0;800;1568;903;644;799;665;0.08588359788359788;0.0002773897707231041;;1097211;8918888;27168;6109916;2823088;1097149;2365513;6047147;15142822;1104317
15;6;75000;75000;8163;79;756;2486;1771;683;756;715;0.10884;0.0002621333333333334;;1471156;13119434;3415;12024593;6802821;1471064;2197757;6978798;15655052;1480761
16;5;75600;75600;191;101;750;75;-330;405;750;405;0.0025264550264550265;0.0002600529100529101;;35170;10467646;908509;37776499;336717;35154;40587;8331100;15724711;35190
17;4;81000;81000;995;148;700;344;-138;476;700;482;0.012283950617283951;0.00024271604938271607;;180022;23327949;4690;47292111;1739081;180009;221183;8807782;16990362;180463
18;3;84000;84000;291;159;675;90;-278;366;675;368;0.0034642857142857145;0.00023404761904761908;;53173;19397358;3425;66191965;681396;53157;90427;8992801;17294324;53255
19;2;84375;84375;1004;236;672;282;-198;477;672;480;0.011899259259259259;0.00023300740740740743;;181642;26969374;35727;67290521;2366855;181625;222910;9949272;18191942;182002
20;1;100000;100000;3223;487;487;762;320;434;567;442;0.03223;0.0001966;;581292;94034823;75178184;1509168547;20760892;581274;912433;11971774;20622315;584621
;;56700000;;;;;12366;;;;23388;0.9851055908289241;0.009769320987654321;0.9948749118165785
;;;;;;;-0.891314895681708;;;;;
