ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;500;0;11340;0;-9087;9662;11339;9087;0.05;0.0019660000000000003;;90826;92021;3873;25956;90881;90730;102258;3517;7343739;90730
2;19;22500;22500;256;0;5040;0;-4425;4421;5039;4425;0.011377777777777778;0.0008737777777777778;;46940;48029;5436;120335;46940;46850;148285;4835;9543454;46850
3;18;26250;26250;2646;0;4320;1080;-2868;3922;4319;3948;0.1008;0.000748952380952381;;477398;581530;6311;170227;501646;477302;585776;6149;9737538;477354
4;17;30240;30240;227;0;3750;0;-3057;3053;3749;3057;0.0075066137566137565;0.0006501322751322751;;41726;44754;8195;659817;41726;41631;141533;8307;10410499;41645
5;16;33750;33750;972;0;3360;534;-2349;2867;3359;2883;0.0288;0.0005825185185185186;;175793;276859;48548;731051;189471;175727;660996;48677;10862771;175895
6;15;35000;35000;371;0;3240;23;-2785;2800;3239;2808;0.0106;0.0005617142857142857;;67646;120382;4659;874588;67651;67556;168828;8237;11016495;67588
7;14;37800;37800;853;0;3000;330;-2260;2584;2999;2590;0.022566137566137567;0.0005201058201058201;;154402;639631;5373;945553;171041;154307;310545;597002;11362277;154364
8;13;40000;40000;3322;0;2835;1365;-1254;2604;2834;2619;0.08305;0.0004915000000000001;;599179;1376784;99224;1102775;708969;599089;751602;753843;11155232;599386
9;12;42000;42000;4186;0;2700;2490;-10;2467;2699;2500;0.09966666666666667;0.00046809523809523816;;754833;2347059;4049;1705308;961043;754740;1346064;1128817;10800436;756638
10;11;45000;45000;2865;0;2520;1215;-1029;2228;2519;2244;0.06366666666666666;0.0004368888888888889;;516821;2569051;55530;2563740;711262;516727;1107227;1468193;11178203;518146
11;10;45360;45360;142;0;2500;161;-1842;1999;2499;2003;0.003130511463844797;0.0004334215167548501;;26363;1379025;11866;3084204;49401;26331;132746;1438582;12292323;26360
12;9;47250;47250;3845;0;2400;2294;180;2081;2399;2114;0.08137566137566138;0.0004160846560846561;;693329;3614509;49649;3115907;1031697;693234;1334873;1449886;11741891;695731
13;8;52500;52500;5774;0;2160;4241;2403;1795;2159;1838;0.10998095238095239;0.0003744761904761905;;1040788;4923027;558263;3919854;1960852;1040695;1204447;2902213;11941144;1044516
14;7;56250;56250;225;0;2016;86;-1458;1541;2015;1544;0.004;0.00034951111111111114;;41313;2879521;49666;5646766;63720;41274;140966;3532087;13615970;41290
15;6;64800;64800;2075;0;1750;1303;-187;1478;1749;1490;0.03202160493827161;0.0003033950617283951;;374616;5895720;4666;5691398;848637;374520;918472;4643104;15116517;375741
16;5;72000;72000;5294;0;1575;3374;1974;1366;1574;1400;0.07352777777777778;0.0002730555555555556;;954377;6986784;4666;6075253;2437560;954284;1594242;6047725;15865764;958330
17;4;75000;75000;2474;2;1512;1667;371;1288;1512;1296;0.032986666666666664;0.0002621333333333334;;446425;7217912;4666;12818499;1379049;446345;1035322;7367847;16724356;447713
18;3;75600;75600;1861;17;1500;1158;18;1122;1500;1140;0.024616402116402116;0.0002600529100529101;;335976;10148009;18462;18354043;1111130;335882;441071;7821722;16664505;337434
19;2;87500;87500;652;7;1296;360;-596;953;1296;956;0.0074514285714285715;0.0002246857142857143;;118147;7415670;76630;21189970;381683;118131;219998;8935729;18617273;118299
20;1;100000;100000;13698;1088;1088;7588;6461;1082;1134;1127;0.13698;0.0001966;;2566182;35846137;19169136;836180263;18736644;2467988;3218062;10349417;19126259;2479064
;;113400000;;;;;29269;;;;51069;0.9841048677248676;0.010393101234567902;0.9944979689594355
;;;;;;;-0.7448153336294373;;;;;
