ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;871;0;7202;0;-6525;6543;7200;6525;0.0553015873015873;0.0012482539682539683;;157616;158814;3903;143749;157678;157523;172268;3640;7228439;157589
2;19;18900;18900;447;0;6002;0;-5245;5243;6000;5245;0.02365079365079365;0.0010402116402116403;;81314;86432;22642;263138;81346;81224;93143;21647;7710647;81224
3;18;20000;20000;5377;0;5672;3090;-2348;5419;5670;5438;0.26885;0.0009830000000000001;;969320;1233365;3665;273579;1048450;969227;1227171;3640;6935924;969265
4;17;25200;25200;85;0;4501;30;-4035;4065;4500;4065;0.003373015873015873;0.0007801587301587302;;16116;181643;40638;1313544;16164;16063;27611;111678;8208640;16063
5;16;33750;33750;1487;0;3361;696;-2429;3117;3360;3125;0.044059259259259256;0.0005825185185185186;;268656;1524632;6254;1265139;356461;268563;1508184;142224;9475241;268987
6;15;37800;37800;1361;0;3001;360;-2356;2714;3000;2716;0.036005291005291006;0.0005201058201058201;;245921;1508238;125971;1607132;333594;245885;411958;1527054;9954580;245922
7;14;42000;42000;7707;0;2701;4381;1730;2616;2700;2651;0.1835;0.00046809523809523816;;1388962;3184386;3741;1786008;2114761;1388869;2647231;889197;9317756;1397482
8;13;45000;45000;1485;0;2521;850;-1351;2196;2520;2201;0.033;0.0004368888888888889;;268299;2908672;4666;3350673;450178;268205;1333688;2832364;10321922;268555
9;12;45360;45360;1836;0;2500;1129;-1060;2185;2500;2189;0.04047619047619048;0.0004334215167548501;;331471;3544170;11849;4773930;697096;331378;1565189;2965368;10740213;332044
10;11;50400;50400;778;0;2250;369;-1474;1838;2250;1843;0.015436507936507936;0.0003900793650793651;;140904;3323335;60835;5045371;235225;140809;1294335;3236461;11508910;142420
11;10;56250;56250;3213;0;2016;1915;35;1877;2016;1880;0.05712;0.00034951111111111114;;579565;5776489;49668;5187556;1489140;579470;1731009;4427301;12390126;580695
12;9;64800;64800;110;0;1750;39;-1406;1442;1750;1445;0.0016975308641975309;0.0003033950617283951;;20609;2047524;4666;5940436;36163;20568;185865;5752292;14396177;20606
13;8;67500;67500;1490;0;1680;770;-664;1432;1680;1434;0.022074074074074072;0.0002912592592592593;;269200;5792484;367490;5966279;710380;269107;1245934;5940436;14101875;270061
14;7;70000;70000;7;0;1620;0;-1025;1023;1620;1025;0.0001;0.00028085714285714286;;2083;3088917;4668;6518903;8552;2021;10653;6489474;14502687;2021
15;6;70875;70875;571;0;1600;325;-1020;1344;1600;1345;0.008056437389770722;0.0002773897707231041;;103640;6014126;27166;6519467;276984;103545;111403;6494499;15251804;103582
16;5;72000;72000;1453;1;1575;666;-555;1214;1575;1221;0.020180555555555556;0.0002730555555555556;;262462;6439439;4666;6628155;603222;262442;1330692;6601104;15369827;263738
17;4;75000;75000;1774;2;1512;967;-231;1190;1512;1198;0.023653333333333332;0.0002621333333333334;;320296;6154889;4106;13313091;859146;320226;1476495;6956565;15817844;323818
18;3;75600;75600;2904;10;1500;1916;796;1112;1500;1120;0.03841269841269841;0.0002600529100529101;;523766;7587924;396436;17722827;2086608;523749;1685948;7817935;15736832;526778
19;2;78750;78750;5090;189;1440;3600;2392;1200;1440;1208;0.06463492063492063;0.00024965079365079365;;917583;14570823;7815;21318304;6283516;917564;2172895;8397673;16295633;921723
20;1;84375;84375;3853;1197;1197;2611;1542;1064;1344;1069;0.045665185185185184;0.00023300740740740743;;694699;66743277;50560534;2267779837;17004939;694679;1683744;10634066;17507558;697209
;;113426246;;;;;23714;;;;48943;0.9852473809523807;0.00966304603174603;0.9949104269841268
;;;;;;;-1.0638863118832758;;;;;
