ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;222;0;11343;0;-8858;9564;11339;8858;0.0222;0.0019660000000000003;;40795;41963;4184;29174;40855;40699;54724;3640;6652620;40699
2;19;20000;20000;560;0;5672;0;-4941;4936;5669;4941;0.028;0.0009830000000000001;;101663;101668;49146;73521;101663;101573;113076;49011;8347614;101587
3;18;25200;25200;398;0;4502;0;-3970;3968;4500;3970;0.015793650793650794;0.0007801587301587302;;72496;73607;4655;304883;72496;72401;122016;6154;9223124;72431
4;17;28350;28350;1859;0;4001;460;-3156;3597;4000;3616;0.06557319223985891;0.0006934744268077602;;335648;496085;5347;380747;346941;335526;496935;13155;9450926;335592
5;16;30240;30240;2264;0;3751;1070;-2415;3470;3750;3485;0.07486772486772486;0.0006501322751322751;;408633;990581;11857;719774;455234;408537;571992;193223;9378859;408576
6;15;33750;33750;6736;0;3361;4533;1297;3189;3360;3236;0.1995851851851852;0.0005825185185185186;;1214068;2262941;5415;1004123;1504355;1213975;1458615;173328;8793015;1216510
7;14;35000;35000;3739;0;3241;2220;-863;3060;3240;3083;0.10682857142857143;0.0005617142857142857;;674255;2942250;3565;2270197;1003567;674162;837395;1487698;9031164;674591
8;13;37800;37800;2529;0;3001;1330;-1385;2697;3000;2715;0.06690476190476191;0.0005201058201058201;;456335;3404149;4680;3095677;755326;456240;615679;1464786;9308983;456564
9;12;39375;39375;169;0;2881;124;-2201;2325;2880;2325;0.004292063492063492;0.0004993015873015873;;31276;1212271;26169;3413229;47201;31193;44771;1606382;10250774;31204
10;11;45000;45000;2410;0;2521;1322;-817;2123;2520;2139;0.05355555555555556;0.0004368888888888889;;434915;2323587;4666;3448110;625513;434819;782742;2306871;10629533;435859
11;10;50000;50000;2194;0;2269;1327;-632;1952;2268;1959;0.04388;0.0003932;;396036;4287901;49145;4036301;768576;395940;557486;3312147;11814964;396164
12;9;52500;52500;3177;0;2160;2281;460;1803;2160;1821;0.060514285714285715;0.0003744761904761905;;573088;5096433;94666;4440941;1294638;572993;726620;4048878;11805843;574552
13;8;56250;56250;504;0;2016;281;-1149;1425;2016;1430;0.00896;0.00034951111111111114;;91537;3237009;49666;5303669;174797;91492;143617;4341837;13037810;91528
14;7;60000;60000;1315;0;1890;895;-560;1449;1890;1455;0.021916666666666668;0.0003276666666666667;;237699;5593996;155004;5195944;551037;237605;634829;5103724;13715831;238163
15;6;60480;60480;129;0;1875;65;-1502;1565;1875;1567;0.0021329365079365077;0.00032506613756613757;;24080;2890525;432057;10768002;47408;23985;72260;5805059;13976824;24018
16;5;70000;70000;2960;0;1620;1983;752;1221;1620;1231;0.04228571428571429;0.00028085714285714286;;533923;6731182;727888;11620169;1466694;533829;1034225;6406131;13973763;535393
17;4;75600;75600;2514;10;1500;1352;149;1191;1500;1203;0.03325396825396825;0.0002600529100529101;;453557;8870086;540436;12171744;1464214;453536;609034;8173658;15654876;454902
18;3;78750;78750;203;11;1440;149;-692;841;1440;841;0.002577777777777778;0.00024965079365079365;;37329;5055461;85433;17569926;155101;37313;45464;7940215;16891934;37345
19;2;84000;84000;3283;30;1350;2010;922;1074;1350;1088;0.03908333333333333;0.00023404761904761908;;592105;10986074;4666;17651538;2563154;592084;1093396;9080372;17051575;593619
20;1;90720;90720;8301;1181;1181;5473;4296;1149;1250;1177;0.09150132275132275;0.00021671075837742504;;1495918;46778128;21331080;1149572401;17259707;1495900;1667360;10599722;17934082;1500122
;;113427843;;;;;26875;;;;52140;0.9837067107583775;0.010684533862433865;0.9943912446208113
;;;;;;;-0.940093023255814;;;;;
