ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;1610;0;7202;0;-6154;6170;7199;6154;0.10222222222222223;0.0012482539682539683;;290761;297368;3555;143557;290819;290669;307775;3640;7385968;290734
2;19;18900;18900;204;0;6002;0;-5338;5337;6000;5338;0.010793650793650795;0.0010402116402116403;;37573;38743;22323;398568;37573;37483;46606;21647;8151233;37483
3;18;20000;20000;276;0;5672;0;-4743;4737;5670;4743;0.0138;0.0009830000000000001;;50549;52418;3663;360436;50549;50454;97983;3641;8295284;50454
4;17;22500;22500;119;0;5042;30;-4567;4594;5040;4597;0.005288888888888889;0.0008737777777777778;;22278;81473;5054;439328;22278;22183;35357;4835;8719413;22183
5;16;25200;25200;2589;0;4501;1021;-3086;4096;4500;4107;0.10273809523809524;0.0007801587301587302;;467130;828333;40642;441095;484141;467034;825600;39670;8734769;467073
6;15;28350;28350;321;0;4001;130;-3450;3580;4000;3580;0.011322751322751323;0.0006934744268077602;;58641;417375;13659;955078;63017;58546;68809;173480;9239423;58574
7;14;30240;30240;1806;0;3751;880;-2447;3314;3750;3327;0.059722222222222225;0.0006501322751322751;;326082;690168;10866;1017090;355222;325989;682783;199180;9249914;326143
8;13;33750;33750;365;0;3361;148;-2933;3079;3360;3081;0.010814814814814815;0.0005825185185185186;;66563;401598;31960;1302578;76586;66468;367390;245423;9833598;66505
9;12;39375;39375;592;0;2881;120;-2298;2416;2880;2418;0.015034920634920635;0.0004993015873015873;;107431;583138;27149;1372410;112345;107336;504933;752287;10712693;107372
10;11;40000;40000;351;0;2836;151;-2179;2326;2835;2330;0.008775;0.0004915000000000001;;64047;787450;59001;1483300;76182;63952;366454;1471444;10757218;63987
11;10;45000;45000;3511;0;2521;2120;-233;2342;2520;2353;0.07802222222222223;0.0004368888888888889;;633157;1933174;30897;1550729;862132;633122;1043615;1538176;11199582;634095
12;9;45360;45360;5743;0;2501;4423;2129;2270;2500;2294;0.12660934744268076;0.0004334215167548501;;1035212;3121669;11868;2267146;1549494;1035118;1937482;2174255;10634544;1038265
13;8;56700;56700;8352;0;2000;6029;4148;1852;2000;1881;0.1473015873015873;0.0003467372134038801;;1505172;5130613;127226;3574234;2885509;1505080;2268881;3415029;12517997;1511667
14;7;64800;64800;1825;0;1750;1021;-309;1324;1750;1330;0.02816358024691358;0.0003033950617283951;;329499;5450088;4596;6416402;580542;329406;670681;5194490;14350257;330233
15;6;65625;65625;961;0;1728;616;-780;1390;1728;1396;0.014643809523809524;0.0002995809523809524;;173850;6398892;4668;6750288;412640;173755;1376788;5185464;15667209;175045
16;5;67500;67500;10899;128;1680;8267;6622;1602;1680;1645;0.16146666666666668;0.0002912592592592593;;2022282;14999175;191736;6974546;6730962;1963824;3481392;4350515;13940297;1975465
17;4;72000;72000;3244;429;1575;2262;1002;1249;1575;1260;0.04505555555555556;0.0002730555555555556;;585083;23250010;4666;30095763;3805951;585063;1178801;7391518;15892473;587531
18;3;75000;75000;659;581;1512;533;-572;1104;1512;1105;0.008786666666666667;0.0002621333333333334;;119405;26994959;4186;48024627;1774370;119389;130013;6985246;16553663;119486
19;2;94500;94500;904;552;1200;606;-17;621;1200;623;0.009566137566137566;0.00020804232804232805;;163503;40607503;3743;70746396;3204286;163487;489352;11382392;19033037;164063
20;1;100000;100000;2318;880;880;1094;187;904;1134;907;0.02318;0.0001966;;418281;121321730;103301992;4642069611;23054689;418261;468890;12253275;20986708;418969
;;113428624;;;;;29451;;;;54469;0.9833081393298059;0.0108934430335097;0.9942015823633156
;;;;;;;-0.849478795287087;;;;;
