ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;280;0;11343;0;-8870;9060;11339;8870;0.028;0.005663;;50598;50600;175821;197063;50598;50568;61876;173913;7073554;50577
2;19;15750;15750;173;0;7202;0;-5602;5599;7200;5602;0.010984126984126983;0.003595555555555556;;31333;31339;40823;256215;31333;31337;95834;38989;8179301;31337
3;18;18900;18900;788;0;6002;120;-4646;4759;6000;4766;0.04169312169312169;0.0029962962962962964;;142041;206918;13821;295537;142043;142041;206651;12040;8595355;142045
4;17;22500;22500;340;0;5042;0;-4230;4226;5040;4230;0.015111111111111112;0.002516888888888889;;61389;61532;85831;445742;61389;61393;126215;84012;9173154;61393
5;16;25200;25200;3960;0;4501;3301;-725;3967;4500;4026;0.15714285714285714;0.0022472222222222225;;713365;862264;32397;515231;759890;713353;831764;30025;8936806;714808
6;15;26250;26250;1910;0;4321;1275;-2222;3471;4320;3497;0.07276190476190476;0.002157333333333333;;344110;1363963;40823;1236883;405282;344106;500178;39049;8772450;344256
7;14;28350;28350;851;0;4001;460;-2527;2972;4000;2987;0.03001763668430335;0.0019975308641975308;;153376;885033;4831;1589354;169295;153350;261869;21026;8987797;153444
8;13;30240;30240;708;0;3751;180;-2640;2801;3750;2820;0.023412698412698413;0.0018726851851851853;;127630;660642;10235;1751140;132228;127642;386556;125735;9191003;127647
9;12;35000;35000;2678;0;3241;3057;549;2478;3240;2508;0.07651428571428572;0.0016179999999999999;;482497;2164526;175825;1887275;738511;482478;695629;174044;9556031;484063
10;11;45000;45000;2427;0;2521;1611;-778;2374;2520;2389;0.05393333333333333;0.0012584444444444444;;437314;2221281;246231;2441866;677708;437292;1427395;1561546;11667968;438005
11;10;50000;50000;2776;0;2269;2104;214;1866;2268;1890;0.05552;0.0011326;;500108;3169139;235125;2933591;881447;500107;1120362;1752822;12290581;502075
12;9;60000;60000;643;0;1891;267;-1329;1587;1890;1596;0.010716666666666666;0.0009438333333333334;;115942;1645663;235236;3596638;170363;115946;253911;3580611;14143773;115963
13;8;60480;60480;244;0;1876;367;-977;1337;1875;1344;0.0040343915343915345;0.0009363425925925927;;44117;2691581;147210;3721183;123878;44121;889009;3670273;14206151;44463
14;7;64800;64800;1676;0;1751;897;-507;1386;1750;1404;0.0258641975308642;0.0008739197530864197;;302005;3640403;31835;3837751;474428;301991;1450682;3756840;14739502;304095
15;6;70875;70875;2772;0;1600;1722;454;1241;1600;1268;0.03911111111111111;0.0007990123456790123;;499395;4125245;18335;4221531;1080339;499393;1993666;4204415;16063474;505162
16;5;72000;72000;3899;0;1575;2873;1404;1446;1575;1469;0.05415277777777778;0.0007865277777777777;;702384;6373511;175835;6225824;1719244;702371;2256099;6206268;15279734;706531
17;4;81000;81000;4435;0;1400;2882;1659;1192;1400;1223;0.054753086419753086;0.0006991358024691359;;798975;7283144;175825;7652093;2227326;798963;2146320;7630878;17167381;805026
18;3;84000;84000;3078;0;1350;2194;1179;989;1350;1015;0.036642857142857144;0.0006741666666666667;;554592;8689033;175825;9030124;1818489;554590;1636101;8513626;17900659;557694
19;2;90000;90000;13581;557;1260;9938;8685;1163;1260;1253;0.1509;0.0006292222222222222;;3693605;21605602;752829;15328107;12911394;2446301;4272331;8411462;16567540;2470703
20;1;90720;90720;2210;983;982;1260;423;823;1250;837;0.024360670194003526;0.0006242283950617284;;398231;112897563;80809276;4465362332;20435255;398226;472103;12595790;19528196;400051
;;113429995;;;;;34508;;;;54994;0.9656268342151677;0.03402194567901235;0.9996487798941801
;;;;;;;-0.5936594412889765;;;;;
